"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000224019.1",5.27646510770245,0.619984315261291,0.779265637843891,0.795600736324897,0.426264138481263,0.740857390320932
"ENSG00000237877.7",60.8517670647043,0.520441279248899,0.257102978477131,2.02425223671686,0.0429442053335486,0.183715455744181
"ENSG00000226410.1",4.91601179891466,1.18056613103046,0.774837049856278,1.52363149290478,0.127600791527069,0.385587031901067
"ENSG00000232568.2",2.92395533023711,2.27145475594872,1.33547720203066,1.70085625759456,0.0889699822292239,0.305112589434875
"ENSG00000259915.2",13.7337961452979,0.518517855967499,0.476056795327002,1.08919326655411,0.276068667635491,0.606362967928774
"ENSG00000227692.1",8.67360435284531,0.347207246841904,0.625568643817658,0.555026615021819,0.57887645602249,0.840844159348306
"ENSG00000065548.18",1594.71349398084,-0.182776621804727,0.139678641172629,-1.30855097293532,0.190686497433823,0.492856953038167
"ENSG00000224323.2",16.1640840564589,-0.54115137526355,0.433734695594334,-1.24765526198458,0.212157331491687,0.525762974869659
"ENSG00000138448.12",2961.62304992272,0.418777474073333,0.107468056058663,3.89676234438202,9.74871973794811e-05,0.0010886788035978
"ENSG00000227227.1",8.76269260868203,0.0697539318908467,0.582611634718987,0.119726294042328,0.904699970544212,0.974668883384579
"ENSG00000144369.13",1120.90229625537,0.11989744547528,0.134467448295341,0.891646617789165,0.372582374688767,0.699254500338456
"ENSG00000163012.4",4.65315843242114,0.34770875585822,0.901820756830725,0.385563043680847,0.699820307638789,0.902351215614018
"ENSG00000064989.13",50.2125817444981,1.5628085033505,0.277591988595442,5.6298761043429,1.80339116684982e-08,3.9306154199538e-07
"ENSG00000003436.16",23.3987674815217,1.48179827338198,0.446949419892919,3.31536009989003,0.000915251403992536,0.00794926185061604
"ENSG00000231689.2",16.8981699431481,-0.0372736872967313,0.444515870662207,-0.083852320595896,0.933173848638432,0.982280035126833
"ENSG00000144366.16",4593.21637467567,-0.374810770467382,0.112010435543058,-3.3462129546251,0.000819234518218679,0.00720943485002537
"ENSG00000207951.1",19.3855484269075,-0.131051834668937,0.444214636337244,-0.295019173050038,0.76797923324267,0.927525506547932
"ENSG00000223523.1",29.5020106691496,-0.276625622703816,0.320779085170577,-0.862355544647551,0.388491895833042,0.712298796451909
"ENSG00000168542.16",2217.34452918384,2.05276300874989,0.142867621568387,14.3682871333256,8.18301290923721e-47,1.53252678062403e-44
"ENSG00000204262.14",79.4201448222949,-0.0635154304739712,0.232515076594613,-0.27316693353485,0.784724896863467,0.934096024830463
"ENSG00000115368.10",1903.05694789097,0.0240852649862024,0.13205316206989,0.18239067212533,0.855276145596725,0.956609803198263
"ENSG00000138449.11",286.952684733884,0.452897163957639,0.131809863479576,3.43598841544825,0.00059039621689599,0.00540832882310917
"ENSG00000138381.10",361.253213321165,-0.251678225367873,0.16090449109039,-1.56414667895435,0.117783125888648,0.366073730992185
"ENSG00000151687.15",133.478677138076,0.709724901085242,0.176067851014018,4.03097383763,5.55462270282732e-05,0.000659331107021517
"ENSG00000128694.12",338.331161588813,0.132681352694426,0.148803362142639,0.891655610356717,0.372577553183375,0.699254500338456
"ENSG00000253559.1",14.071600396853,0.00121783202042389,0.484910563146718,0.00251145698398698,0.997996149353876,0.999221314910267
"ENSG00000273240.1",9.31696339553901,0.198052061829004,0.608968879744133,0.325225259314103,0.745010592751701,0.920720638212008
"ENSG00000128699.14",1079.42217691582,0.215370164641282,0.142112579848327,1.51548979598527,0.129648412487055,0.389994147877478
"ENSG00000064933.18",923.635969198804,-0.0567287369613577,0.128319632607262,-0.442089303162073,0.658424584644573,0.881537215291715
"ENSG00000187699.10",117.313678498442,0.170232688267172,0.187913066834994,0.905911925840968,0.364982471511904,0.692876468856464
"ENSG00000204253.4",356.609815206647,-0.329300990861819,0.160166651643391,-2.05598972996578,0.0397835061345653,0.173571421156206
"ENSG00000198130.16",547.846985870757,0.0973791551641387,0.123975651791202,0.785469999610436,0.432178053200161,0.74501836695295
"ENSG00000151689.13",178.876803502804,0.686215098741935,0.167695190694341,4.09203803579974,4.27598492618347e-05,0.000518511879562094
"ENSG00000151690.15",675.127565437336,0.596538222056881,0.109352940598902,5.45516397446445,4.89276738056643e-08,1.00572225758424e-06
"ENSG00000272979.1",14.121674869662,0.67614954475102,0.502262146883604,1.34620844701584,0.178235301662141,0.473950686992419
"ENSG00000189362.12",439.112208451762,0.374737139968165,0.126502056524912,2.96230077409349,0.00305349343347042,0.0219322370677365
"ENSG00000233654.2",35.4523498433121,-0.238218422445668,0.327264893176705,-0.727907048425884,0.466670488215125,0.77237692809263
"ENSG00000251935.1",1.51393080272094,-1.35845618261855,1.56017630857142,-0.870706839448435,0.383914243101059,NA
"ENSG00000284052.1",38.3160512018554,0.216874424408156,0.287249613888394,0.75500336265872,0.450246964583257,0.760006631439723
"ENSG00000138386.17",1271.97867521596,0.0438058925053308,0.104514816737438,0.419135715612266,0.675116949878071,0.889704552711352
"ENSG00000228509.6",19.1383739675877,0.599695712635836,0.419139672944604,1.43077773674527,0.152493925653017,0.431335629244727
"ENSG00000235852.1",14.5818454594302,-0.0214809150813414,0.441533072013151,-0.0486507499503945,0.961197625207413,0.987362757815748
"ENSG00000115419.13",2804.37115924937,0.0352854979146072,0.122796402976921,0.287349605193557,0.77384464392225,0.929679930258315
"ENSG00000115415.20",2107.90990397157,0.285946128007561,0.113263389322913,2.52461214269626,0.0115826043537105,0.0657778494777319
"ENSG00000229023.1",4.45292694689508,0.402430535036049,0.846876486093348,0.475193893849227,0.634648778945741,0.869016647846876
"ENSG00000138378.19",27.8290686340322,0.288949472223175,0.319075366200044,0.905583767447651,0.365156203786752,0.692955362931807
"ENSG00000288064.1",1.31621733403155,1.3931375866826,1.4793228660402,0.941740047871838,0.346325746012286,NA
"ENSG00000280083.1",6.80010500689896,-0.120160321796244,0.627915195206665,-0.191363933718303,0.848240474587203,0.954515930166826
"ENSG00000230611.1",3.30589493774415,-0.570311443301936,1.03640319686564,-0.550279509969392,0.582127675861618,0.842803951624615
"ENSG00000227542.1",70.2472507594092,-0.0119497239184276,0.219288617433003,-0.0544931335621124,0.956542279086663,0.986186781476496
"ENSG00000128641.19",8839.77005943653,-0.0654432991496196,0.113803643517791,-0.575054516065551,0.565254427816583,0.833994380163788
"ENSG00000252130.1",16.3192369532253,0.00677445161360361,0.442907118362376,0.0152954227483445,0.987796494174942,0.994949438016409
"ENSG00000173559.15",133.078477001828,0.917657979503434,0.194189913988782,4.72556973044669,2.29471072567879e-06,3.53763239495956e-05
"ENSG00000168497.5",16.3601731742538,4.29440201626325,0.678714034161392,6.32726273528341,2.49548254786171e-10,6.76240999545419e-09
"ENSG00000233766.7",1.94093129931351,-0.497048674526998,1.17882490653164,-0.421647584618331,0.673282268260289,NA
"ENSG00000144339.12",20.4216705227183,1.41515791482701,0.426802090834531,3.31572395078932,0.000914060701565309,0.00794164835658959
"ENSG00000196950.14",3089.29585010347,0.431013212165383,0.125749495608328,3.42755420274496,0.000609044705167123,0.00556303369968944
